taille;age;weight;sex;tour_de_cheville;longueur_du_bras;largeur_du_dos;tour_de_ventre_maximal;tour_de_poitrine;tour_de_poitrine_mesure_a_la_main;hauteur_de_poitrine;hauteur_d_entrejambe;longueur_avant;largeur_des_hanches;hauteur_des_hanches;hauteur_des_genoux;tour_du_cou;largeur_d_epaule;hauteur_des_epaules;largeur_des_epaules_a_l_horizontales;longueur_de_la_colonne_vertebrale_jusqu_au_poignet;tour_de_cuisse;tour_de_taille;hauteur_de_la_taille;profondeur_des_aisselles;longueur_du_dos;tour_de_biceps;tour_de_mollet;tour_de_coude;tour_d_avant_bras;tour_de_tête;tour_de_hanches_haut;tour_de_genou;longueur_du_cou_au_genou;angle_de_l_epaule;longueur_du_côte;longueur_du_tronc;longueur_de_sous_poitrine;largeur_de_la_taille;tour_de_poignet;largeur_du_bassin;profondeur_de_poitrine;tour_d_epaule;longueur_d_avant_bras
173.99;30.0;61.688512;1.0;23.799799999999998;61.595;38.0492;0;87.6046;;126.2126;80.1878;25.7175;44.0944;90.19539999999999;48.3108;43.1038;38.0492;141.7066;44.0944;82.1944;52.705;75.99680000000001;102.6922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173.60899999999998;49.0;67.131616;1.0;24.6888;64.897;41.376599999999996;0;96.39300000000001;;124.00280000000001;79.50200000000001;26.746199999999998;45.4914;86.106;48.107600000000005;42.697399999999995;41.376599999999996;141.7955;45.4914;86.2076;55.3974;82.0928;102.0064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162.8902;29.0;49.89512;0.0;22.098;59.004200000000004;34.8234;0;83.89620000000001;86.36;118.2116;77.90180000000001;23.0378;39.8018;81.30539999999999;45.592999999999996;39.8018;34.8234;135.2042;39.8018;76.4032;51.9938;72.4916;99.11080000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152.90800000000002;46.0;59.874144;0.0;23.495;53.2892;35.7632;0;89.68740000000001;91.44;105.41;66.19239999999999;20.6629;41.402;78.4098;39.5986;37.3888;35.7632;123.79960000000001;41.402;70.993;56.5912;69.1896;93.70060000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154.5082;55.0;42.184056;0.0;23.012400000000003;52.2986;33.1216;0;77.8002;81.28;108.4072;70.993;20.9169;34.5948;76.5048;41.808400000000006;36.0934;33.1216;125.6919;34.5948;69.7992;45.0088;61.3918;96.39300000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150.0886;56.0;58.286572;0.0;22.098;51.0032;35.5346;0;94.107;86.36;107.188;67.48780000000001;20.3073;40.4114;79.1972;40.1066;39.0906;35.5346;122.1994;40.4114;69.4944;59.994800000000005;69.1896;93.49740000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178.7906;43.0;69.626372;1.0;26.1874;61.798199999999994;41.70680000000001;0;94.996;;129.3876;80.7974;25.285700000000002;45.9994;91.59240000000001;50.406299999999995;45.212;41.70680000000001;146.3929;45.9994;83.312;54.991;78.0034;103.20020000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160.8074;49.0;73.935496;0.0;23.901400000000002;58.6994;39.8018;0;106.09580000000001;96.52;115.0112;72.5932;22.783800000000003;46.4058;78.8924;43.5991;42.900600000000004;39.8018;134.5946;46.4058;78.8924;64.2112;92.71000000000001;98.3996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173.7106;29.0;80.966172;1.0;25.6032;62.001400000000004;42.291;0;102.7938;;125.3998;76.5048;24.942800000000002;50.0888;84.9122;48.2092;46.7106;42.291;142.6083;50.0888;84.60740000000001;58.6994;86.106;100.5078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156.6926;44.0;58.059776;0.0;22.606;55.2958;37.211;0;86.995;86.36;107.7976;68.8086;22.682199999999998;39.903400000000005;72.6948;41.605199999999996;39.497;37.211;124.8029;39.903400000000005;73.8124;58.293;70.0024;94.5896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163.8046;60.0;89.811216;0.0;26.4922;56.794399999999996;36.068;0;113.6904;106.68;118.79580000000001;70.7898;23.215600000000002;46.609;86.0044;43.1038;42.0878;36.068;136.1059;46.609;76.60640000000001;70.5104;96.012;100.1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180.8988;47.0;68.945984;1.0;27.203400000000002;62.103;40.0558;0;88.49360000000001;;131.59740000000002;83.3882;25.7048;44.70400000000001;88.5952;48.9966;43.9928;40.0558;146.9009;44.70400000000001;82.6008;53.7972;80.7974;106.7054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163.2966;23.0;65.997636;0.0;24.409399999999998;58.293;40.132000000000005;0;91.2876;96.52;118.2116;75.5904;25.234900000000003;43.6118;78.6892;45.300900000000006;40.2082;40.132000000000005;134.8994;43.6118;76.9874;59.1058;75.4126;99.11080000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190.29680000000002;47.0;96.841892;1.0;26.288999999999998;67.691;43.7134;0;111.09960000000001;;140.7922;87.29979999999999;26.9113;52.2986;95.19919999999999;53.2892;50.9016;43.7134;156.5021;52.2986;91.2876;63.3984;91.9988;113.6904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165.8874;47.0;61.461716;0.0;25.1968;57.7088;38.5064;0;89.3064;91.44;120.396;75.8952;24.3713;40.7924;80.01;45.9994;39.497;38.5064;136.7917;40.7924;77.3938;54.7116;69.1896;102.38740000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200.1012;25.0;97.749076;1.0;28.498800000000003;71.8058;44.9326;0;99.28860000000002;;148.4122;91.2114;28.244799999999998;48.4886;94.996;56.997600000000006;48.006;44.9326;163.60139999999998;48.4886;94.4118;64.008;92.9894;113.411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174.59959999999998;49.0;68.492392;0.0;25.5016;63.9064;37.6936;0;86.41080000000001;86.36;131.59740000000002;85.4964;25.273;40.005;88.011;49.403;40.1066;37.6936;146.5961;40.005;82.0928;65.405;72.39;114.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.2882;29.0;68.0388;1.0;26.8986;59.5122;40.309799999999996;0;94.2086;;123.59639999999999;75.99680000000001;24.1046;47.2948;80.1878;46.202600000000004;44.2976;40.309799999999996;139.0015;47.2948;81.407;56.388;71.60260000000001;97.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180.4924;63.0;94.80072799999999;1.0;26.8986;65.7098;43.02760000000001;0;119.2022;;130.4036;83.1088;27.5717;48.895;93.49740000000001;53.2003;47.2948;43.02760000000001;149.5044;48.895;88.5952;60.5028;99.8982;106.80699999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170.4086;44.0;105.686936;0.0;27.6098;62.2046;39.0906;0;123.19;106.68;125.1966;81.78800000000001;25.057100000000002;48.590199999999996;89.0016;47.3964;43.891200000000005;39.0906;141.9098;48.590199999999996;82.804;77.3938;101.3968;110.10900000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.8978;52.0;66.678024;0.0;24.3078;61.595;39.141400000000004;0;91.49080000000001;86.36;125.60300000000001;77.2922;25.6413;42.4942;83.89620000000001;47.2059;42.3926;39.141400000000004;141.1986;42.4942;81.50860000000002;58.800999999999995;70.993;108.1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151.30780000000001;44.0;53.750652;0.0;21.209;54.000400000000006;34.5186;0;92.9894;91.44;108.9914;69.69760000000001;21.691599999999998;40.5892;76.4032;41.3004;37.1094;34.5186;123.50750000000001;40.5892;71.50099999999999;55.092600000000004;75.2094;95.19919999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180.0098;32.0;89.811216;1.0;26.6954;67.691;39.9288;0;108.6104;;133.4008;83.0072;28.0924;52.705;89.20479999999999;51.4985;47.3964;39.9288;149.606;52.705;87.50300000000001;63.0936;94.8944;107.696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5968;22.0;60.10094;0.0;23.0886;64.2112;37.6682;0;83.0072;81.28;131.39419999999998;84.9122;25.2476;42.291;87.0966;48.107600000000005;42.0878;37.6682;146.4945;42.291;84.60740000000001;54.000400000000006;67.8942;110.0074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190.7032;23.0;88.677236;1.0;28.0924;70.104;42.900600000000004;0;101.092;;140.4112;90.19539999999999;27.8638;48.107600000000005;93.49740000000001;54.102000000000004;47.7012;42.900600000000004;159.79139999999998;48.107600000000005;92.6084;59.994800000000005;89.40800000000002;110.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163.703;19.0;50.802304;0.0;22.8092;55.90540000000001;36.1188;0;79.50200000000001;86.36;119.4054;73.8886;23.736300000000004;38.7096;79.4004;44.602399999999996;37.3888;36.1188;133.5024;38.7096;75.31099999999999;53.3908;71.0946;95.60560000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184.7088;34.0;138.118764;1.0;30.7086;70.8914;45.237399999999994;0;128.2954;;136.1948;82.6008;30.0228;51.8922;97.5106;51.0032;47.3964;45.237399999999994;154.0002;51.8922;92.8878;75.4126;135.7122;107.4928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161.89960000000002;34.0;141.7475;0.0;26.5938;59.004200000000004;43.25620000000001;0;146.9898;116.84;112.80139999999999;70.6882;22.7711;59.5122;82.804;42.79900000000001;46.7106;43.25620000000001;133.7056;59.5122;80.2894;81.407;138.5062;94.996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.69459999999998;53.0;69.853168;0.0;24.1046;59.5884;38.303200000000004;0;93.599;96.52;124.4092;79.6036;24.1935;40.9956;84.9122;46.9011;38.7096;38.303200000000004;141.4018;40.9956;80.1878;62.001400000000004;75.2094;109.70259999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165.3032;47.0;65.317248;0.0;23.1902;59.309000000000005;36.4236;0;92.50680000000001;91.44;119.2022;75.7936;23.3807;42.1894;81.1022;45.897800000000004;39.903400000000005;36.4236;136.49960000000002;42.1894;78.2066;60.9092;72.6948;103.91139999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162.0012;48.0;86.18248;0.0;23.5966;57.7088;38.7858;0;119.71020000000001;106.68;116.9924;72.7964;24.3078;47.3964;87.0966;43.4975;44.0944;38.7858;134.493;47.3964;77.4954;62.306200000000004;107.28960000000001;98.7044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168.402;37.0;81.192968;1.0;25.5016;62.103;43.6118;0;108.4072;;123.0122;75.8952;24.5364;51.104800000000004;86.30919999999999;47.3964;44.602399999999996;43.6118;138.2014;51.104800000000004;84.709;59.004200000000004;86.8934;95.0976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177.8;32.0;73.7087;1.0;24.9936;61.595;40.7416;0;98.3996;;127.9906;79.2988;25.8318;45.897800000000004;83.48979999999999;47.498;44.9072;40.7416;144.399;45.897800000000004;83.3882;58.293;83.5914;101.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173.60899999999998;38.0;76.203456;1.0;26.1112;60.9092;41.147999999999996;0;101.6;;127.9906;77.1906;25.234900000000003;49.6062;84.3026;48.2092;45.796200000000006;41.147999999999996;141.097;49.6062;83.1088;58.293;83.7946;102.7938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184.50560000000002;37.0;84.821704;1.0;26.009600000000002;65.3034;40.5384;0;100.6094;;134.5946;85.59800000000001;27.279600000000002;44.5008;94.2086;53.2892;46.101;40.5384;151.7015;44.5008;87.50300000000001;60.8076;94.2086;108.9914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181.61;49.0;100.017036;1.0;29.108400000000003;68.8086;42.9514;0;114.1984;;132.9944;81.50860000000002;28.155900000000003;49.6062;92.202;50.3936;47.498;42.9514;150.3045;49.6062;91.2876;62.2046;103.6066;104.394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174.2948;56.0;84.368112;1.0;26.4922;62.306200000000004;41.249599999999994;0;106.09580000000001;;126.2126;81.1022;26.1493;47.3964;90.5002;49.1998;44.805600000000005;41.249599999999994;144.89430000000002;47.3964;86.2076;60.705999999999996;94.4118;103.4034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182.70220000000003;39.0;75.069476;1.0;27.000200000000003;68.8086;41.757600000000004;0;94.5896;;131.39419999999998;85.9028;29.006800000000002;45.694599999999994;89.5096;51.587399999999995;44.805600000000005;41.757600000000004;150.8125;45.694599999999994;88.49360000000001;55.803799999999995;83.312;107.01020000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176.50459999999998;29.0;66.451228;1.0;25.7048;63.9064;42.214800000000004;0;92.40520000000001;;125.1966;83.7946;26.136599999999998;45.4914;86.995;49.9999;44.5008;42.214800000000004;143.8021;45.4914;84.9122;52.095400000000005;81.2038;106.4006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160.401;57.0;64.863656;1.0;24.6126;60.705999999999996;38.2016;0;97.3074;;111.4044;70.104;23.0886;42.697399999999995;81.1022;43.205400000000004;42.697399999999995;38.2016;129.794;42.697399999999995;80.1116;49.3014;84.9122;91.49080000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175.6918;44.0;70.533556;1.0;25.5016;63.703199999999995;39.8018;0;96.0882;;124.61240000000001;79.4004;26.162000000000003;46.7106;81.50860000000002;47.802800000000005;43.891200000000005;39.8018;143.891;46.7106;85.59800000000001;54.2036;77.089;104.4956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187.0964;46.0;95.027524;1.0;27.9908;62.788799999999995;44.5008;0;104.19080000000001;;136.1948;83.1088;27.559;49.6062;90.9066;51.600100000000005;48.107600000000005;44.5008;154.9019;49.6062;85.9028;63.3984;95.9104;110.8964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175.2092;41.0;76.657048;1.0;25.2984;60.9092;40.8178;0;102.489;;126.2126;80.49260000000001;25.8572;44.70400000000001;88.29039999999999;49.7078;46.8122;40.8178;143.90370000000001;44.70400000000001;81.0006;58.3946;90.60180000000001;103.505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.8978;31.0;84.368112;1.0;26.4922;61.899800000000006;42.5196;0;107.1118;;123.19;75.69200000000001;25.844500000000004;48.107600000000005;84.60740000000001;46.9011;46.888400000000004;42.5196;140.1953;48.107600000000005;84.50580000000001;62.306200000000004;91.79560000000001;100.4062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182.60060000000001;36.0;91.625584;1.0;25.907999999999998;66.0908;45.085;0;109.601;;125.70460000000001;80.7974;27.292299999999997;53.3908;86.6902;50.3047;49.3014;45.085;145.5039;53.3908;89.1032;65.1002;84.9884;103.70819999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178.1048;53.0;88.677236;1.0;27.305;63.0936;42.037;0;104.4956;;129.3876;79.50200000000001;26.568400000000004;46.3042;89.1032;48.5013;46.3042;42.037;146.10080000000002;46.3042;84.60740000000001;60.2996;91.9988;104.08919999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178.89220000000003;55.0;82.553744;1.0;28.702;64.38900000000001;42.2402;0;105.2068;;131.39419999999998;82.29599999999999;26.7208;47.3964;86.2076;50.5968;46.5074;42.2402;147.78990000000002;47.3964;86.41080000000001;62.788799999999995;84.201;106.80699999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165.7096;40.0;67.812004;0.0;24.409399999999998;59.2074;38.1254;0;91.2876;91.44;118.79580000000001;77.1906;25.615900000000003;42.291;90.805;45.897800000000004;40.2082;38.1254;134.7978;42.291;78.8924;59.5122;80.49260000000001;105.791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165.40480000000002;19.0;76.657048;0.0;24.3078;57.5056;37.338;0;99.2124;91.44;120.396;75.1078;23.799799999999998;44.70400000000001;81.1022;44.3992;39.5986;37.338;136.0043;44.70400000000001;75.7936;64.5922;95.8088;97.0026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190.1952;41.0;84.141316;1.0;27.203400000000002;69.088;42.57040000000001;0;99.28860000000002;;140.0048;89.61120000000001;28.6385;48.590199999999996;93.70060000000001;53.2511;43.891200000000005;42.57040000000001;157.4927;48.590199999999996;93.091;60.9092;87.8078;112.4966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.388;52.0;64.863656;1.0;27.6098;65.3034;36.4998;0;90.9066;;132.9944;84.50580000000001;27.3304;40.309799999999996;95.4024;50.8;42.697399999999995;36.4998;152.29840000000002;40.309799999999996;84.40419999999999;46.8122;74.7014;110.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155.19400000000002;51.0;50.575508;0.0;21.691599999999998;53.1876;34.3154;0;82.70240000000001;86.36;113.411;68.4022;22.415499999999998;37.8968;73.9902;41.1988;35.9918;34.3154;128.0033;37.8968;70.4088;56.489599999999996;64.7954;94.7928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182.499;52.0;80.966172;1.0;27.000200000000003;63.1952;41.8592;0;97.9932;;132.7912;84.9122;25.8191;47.599599999999995;96.0882;52.095400000000005;47.0916;41.8592;150.1902;47.599599999999995;85.4964;59.69;85.80120000000001;106.60379999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175.895;43.0;87.089664;1.0;26.8986;64.4906;42.6212;0;112.1918;;128.397;80.1116;25.9461;49.3014;91.59240000000001;49.3014;46.4058;42.6212;146.10080000000002;49.3014;87.4014;56.6928;91.2114;102.8954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171.5008;56.0;65.090452;1.0;24.892000000000003;62.2046;40.386;0;94.4118;;123.19;81.0006;25.3365;43.1038;86.2076;49.6062;43.205400000000004;40.386;140.30960000000002;43.1038;84.40419999999999;53.1876;80.899;102.997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158.1912;45.0;53.523856;0.0;20.4978;53.8988;36.83;0;87.1982;81.28;113.99520000000001;71.2978;21.7297;42.3926;76.3016;42.79900000000001;38.989;36.83;127.3048;42.3926;73.1012;56.997600000000006;68.6054;97.20580000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176.50459999999998;33.0;82.553744;1.0;27.9908;64.38900000000001;39.3192;0;100.6094;;128.8034;83.0072;26.504900000000003;48.4124;88.7984;51.587399999999995;42.291;39.3192;145.0975;48.4124;83.5914;63.9064;91.79560000000001;105.99419999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167.9956;30.0;73.935496;1.0;25.095200000000002;58.1914;40.360600000000005;0;96.18979999999999;;119.2022;73.1012;24.752299999999998;46.5074;77.59700000000001;44.602399999999996;44.3992;40.360600000000005;135.4074;46.5074;79.50200000000001;59.994800000000005;84.201;95.9104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163.3982;39.0;68.492392;1.0;24.511000000000003;57.6072;38.4048;0;98.9076;;116.9924;72.7964;23.3807;43.5102;77.59700000000001;44.9072;47.0916;38.4048;132.29590000000002;43.5102;78.105;55.6006;86.0044;93.8022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176.50459999999998;59.0;109.542468;1.0;28.498800000000003;65.405;41.681400000000004;0;118.59259999999999;;128.6002;79.6036;26.2382;50.012600000000006;90.0938;49.9999;48.793400000000005;41.681400000000004;148.3995;50.012600000000006;88.5952;61.0108;116.10340000000001;104.5972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5968;42.0;71.667536;1.0;27.000200000000003;64.7954;41.5544;0;100.8888;;127.7874;85.2932;27.5717;46.5074;89.8906;51.8922;44.0944;41.5544;145.3007;46.5074;86.79180000000001;55.2958;86.41080000000001;104.4956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167.30980000000002;25.0;75.749864;1.0;25.7048;61.798199999999994;42.418;0;103.20020000000001;;124.00280000000001;76.3016;24.180799999999998;48.793400000000005;87.4014;46.8122;44.9072;42.418;137.5029;48.793400000000005;83.3882;57.9882;85.59800000000001;100.203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.9976;50.0;85.955684;1.0;26.5938;67.48780000000001;38.684200000000004;0;103.0986;;132.9944;89.0016;27.7241;43.6118;97.0026;54.4957;44.3992;38.684200000000004;152.4889;43.6118;88.011;59.004200000000004;90.297;107.8992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170.307;33.0;57.606184;0.0;23.393400000000003;58.293;39.8272;0;87.1982;91.44;122.40259999999999;77.089;23.4188;43.5102;82.29599999999999;45.694599999999994;38.989;39.8272;136.2964;43.5102;77.6986;53.009800000000006;72.009;102.8954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181.78779999999998;57.0;88.677236;1.0;26.5938;65.9892;40.919399999999996;0;109.2962;;132.4102;84.201;26.8732;45.9994;98.806;51.104800000000004;46.4058;40.919399999999996;151.8031;45.9994;86.8934;59.5122;97.0026;110.0074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.49620000000002;43.0;81.873356;1.0;27.305;66.802;43.383199999999995;0;101.092;;135.4074;83.0072;27.673299999999998;49.504599999999996;89.68740000000001;50.5968;45.897800000000004;43.383199999999995;151.7015;49.504599999999996;89.61120000000001;56.997600000000006;85.09;106.09580000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.8978;32.0;78.1992608;0.0;25.6032;59.2074;;0;92.9894;;;82.29599999999999;;44.602399999999996;83.312;;41.808400000000006;;;44.602399999999996;81.0006;66.5988;91.2876;104.6988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179.40019999999998;50.0;106.59412;1.0;28.6004;66.29400000000001;46.3042;0;119.1006;;130.9878;79.50200000000001;26.1112;53.009800000000006;84.40419999999999;49.8094;48.006;46.3042;148.8059;53.009800000000006;89.8906;64.008;101.29520000000001;102.8954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165.3032;65.0;78.1992608;0.0;24.6126;57.5056;;0;112.1918;96.52;;78.3082;;40.4876;81.2038;;42.0116;;;40.4876;75.99680000000001;60.8076;90.5002;102.8954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177.0888;58.0;83.687724;1.0;27.787599999999998;62.89040000000001;41.5036;0;108.1024;;127.9906;81.1022;26.047700000000003;49.7078;88.011;50.292;44.5008;41.5036;145.80870000000002;49.7078;83.1088;55.6006;96.0882;105.5878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171.0944;46.0;72.347924;1.0;25.907999999999998;62.611;41.986200000000004;0;96.012;;121.9962;75.69200000000001;26.009600000000002;46.7106;83.312;46.7106;44.0944;41.986200000000004;139.5984;46.7106;83.1088;55.7022;86.51240000000001;101.29520000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168.30040000000002;21.0;68.492392;1.0;24.511000000000003;61.6966;42.037;0;98.5012;;122.1994;75.7936;25.6286;46.4058;84.3026;47.2948;43.307;42.037;135.3058;46.4058;83.89620000000001;58.1914;75.5904;100.1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168.30040000000002;52.0;72.121128;0.0;24.1046;61.1124;36.8046;0;100.1014;91.44;122.60580000000002;80.6958;24.0284;40.894000000000005;87.50300000000001;48.895;40.005;36.8046;137.5029;40.894000000000005;81.1022;60.705999999999996;84.40419999999999;106.7054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154.1018;34.0;48.29847616;0.0;21.209;57.912000000000006;35.7124;0;88.7984;86.36;106.01960000000001;72.5932;22.7584;38.2016;72.4916;41.910000000000004;42.1894;35.7124;124.1425;38.2016;75.8952;50.3936;64.9986;95.4024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170.68800000000002;54.0;97.975872;1.0;26.6954;61.4934;40.3352;0;111.81080000000001;;124.206;75.7936;25.120600000000003;47.802800000000005;88.392;48.4124;48.9966;40.3352;141.1986;47.802800000000005;83.1088;62.306200000000004;109.8042;97.10419999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.388;47.0;75.50038839999999;1.0;27.889200000000002;63.9064;;0;87.9094;;;81.2038;;44.3992;86.30919999999999;;45.288199999999996;;;44.3992;83.48979999999999;55.90540000000001;88.1888;103.91139999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180.39079999999998;35.0;58.059776;1.0;25.2984;64.7954;41.275;0;84.81060000000001;;134.1882;86.79180000000001;27.546300000000002;43.1038;96.18979999999999;51.2064;41.3004;41.275;148.209;43.1038;85.2932;49.0982;72.28840000000001;112.395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200.8124;28.0;90.491604;1.0;29.108400000000003;73.50760000000001;42.7482;0;99.39020000000001;;149.4028;95.19919999999999;30.175200000000004;46.7106;101.9048;58.800999999999995;46.888400000000004;42.7482;168.30040000000002;46.7106;94.69120000000001;62.611;97.20580000000001;117.80520000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173.50740000000002;57.0;68.265596;1.0;25.1968;62.89040000000001;39.3192;0;95.9104;;123.19;81.2038;25.4635;42.79900000000001;91.2114;48.856899999999996;40.894000000000005;39.3192;142.5067;42.79900000000001;84.201;52.705;80.01;104.394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181.20360000000002;53.0;78.698212;1.0;27.203400000000002;65.9892;40.1574;0;99.11080000000001;;128.8034;81.78800000000001;25.654;44.602399999999996;92.1004;50.292;46.609;40.1574;148.3995;44.602399999999996;86.6902;54.3052;86.8934;107.3912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190.29680000000002;27.0;83.91452;1.0;28.498800000000003;67.9958;41.808400000000006;0;97.9932;;139.8016;88.011;28.117800000000003;47.9044;95.4024;53.2003;43.205400000000004;41.808400000000006;156.19729999999998;47.9044;90.60180000000001;60.2996;89.3064;113.8936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
