taille;age;weight;sex;tour_de_cheville;longueur_du_bras;largeur_du_dos;tour_de_ventre_maximal;tour_de_poitrine;tour_de_poitrine_mesure_a_la_main;hauteur_de_poitrine;hauteur_d_entrejambe;longueur_avant;largeur_des_hanches;hauteur_des_hanches;hauteur_des_genoux;tour_du_cou;largeur_d_epaule;hauteur_des_epaules;largeur_des_epaules_a_l_horizontales;longueur_de_la_colonne_vertebrale_jusqu_au_poignet;tour_de_cuisse;tour_de_taille;hauteur_de_la_taille;profondeur_des_aisselles;longueur_du_dos;tour_de_biceps;tour_de_mollet;tour_de_coude;tour_d_avant_bras;tour_de_tête;tour_de_hanches_haut;tour_de_genou;longueur_du_cou_au_genou;angle_de_l_epaule;longueur_du_côte;longueur_du_tronc;tour_de_sous_poitrine;largeur_de_la_taille;tour_de_poignet;largeur_du_bassin;profondeur_de_poitrine;tour_d_epaule;longueur_d_avant_bras;largeur_de_mamelon_a_mamelon;taille_de_poitrine;bonnet_de_soutien_gorge;tour_de_hanches
169.1894;59.0;73.20067696;1.0;27.889200000000002;61.2902;0;0;96.59620000000001;0;120.142;75.99680000000001;0;0;83.0072;47.8155;48.9966;39.8018;136.96949999999998;43.6118;56.0832;54.2036;88.49360000000001;103.4034;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;23.9268;20.5994;;;97.5106
163.195;43.0;97.10043944;0.0;27.9908;62.7126;0;0;123.3932;0;112.26800000000001;73.8886;0;0;77.6986;42.57040000000001;58.6994;39.1922;132.6769;47.599599999999995;50.7873;72.009;103.20020000000001;102.0064;0;0;0;0;0;0;0;0;0;0;0;0;0;99.00919999999999;0;0;0;0;0;21.1963;24.637999999999998;101.6;1.0;119.98960000000001
190.1952;27.0;73.7994184;1.0;25.5016;68.4022;0;0;91.2876;0;139.31900000000002;93.29419999999999;0;0;95.4024;53.301899999999996;47.2948;37.0078;159.4358;43.891200000000005;64.3001;54.787800000000004;82.70240000000001;105.6894;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;26.8478;20.5994;;;95.504
176.3014;23.0;69.00041504000001;0.0;25.4;58.293;0;0;92.202;0;;85.2932;0;0;91.0082;;41.808400000000006;;;41.605199999999996;;60.2996;77.3938;108.7882;0;0;0;0;0;0;0;0;0;0;0;0;0;79.7052;0;0;0;0;0;;;86.36;1.0;105.5116
179.705;29.0;79.20169912;1.0;25.095200000000002;64.2112;0;0;100.81259999999999;0;133.604;85.80120000000001;0;0;89.5096;51.5747;48.4124;43.053;147.9042;49.0982;59.728100000000005;57.3024;92.8878;108.71199999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;26.6065;24.1046;;;101.1936
175.99660000000003;44.0;65.79805552;1.0;23.799799999999998;59.004200000000004;0;0;91.10979999999999;0;123.0122;78.58760000000001;0;0;81.9912;47.0916;44.5008;38.3286;142.0622;43.687999999999995;56.8452;51.0032;83.48979999999999;99.28860000000002;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;24.9047;22.6568;;;92.8116
169.1894;49.0;88.50033512;0.0;24.892000000000003;58.293;0;0;115.3922;0;122.0216;79.4004;0;0;83.69300000000001;47.3964;48.9966;41.681400000000004;137.922;44.70400000000001;53.467000000000006;62.306200000000004;101.4984;104.2924;0;0;0;0;0;0;0;0;0;0;0;0;0;96.39300000000001;0;0;0;0;0;23.7617;23.799799999999998;96.52;2.0;108.6104
167.4114;43.0;54.884631999999996;0.0;23.1902;57.3024;0;0;83.1088;0;122.40259999999999;77.3938;0;0;82.0928;46.253400000000006;38.989;36.068;135.9027;39.1922;53.3527;56.794399999999996;61.1886;103.70819999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;72.28840000000001;0;0;0;0;0;23.444200000000002;16.154400000000003;86.36;1.0;93.599
173.8884;28.0;66.00217192;0.0;24.003;62.001400000000004;0;0;96.18979999999999;0;126.3142;84.201;0;0;84.81060000000001;50.190400000000004;45.3898;35.2298;142.3543;40.9956;56.6166;60.9092;72.4916;108.9914;0;0;0;0;0;0;0;0;0;0;0;0;0;80.01;0;0;0;0;0;26.3779;22.402800000000003;91.44;4.0;105.2068
172.9994;41.0;73.99899887999999;0.0;24.9936;60.9092;0;0;102.20960000000001;0;128.4732;83.69300000000001;0;0;89.0016;48.780699999999996;45.110400000000006;38.5826;142.9004;46.4058;57.9628;60.6044;86.41080000000001;105.8926;0;0;0;0;0;0;0;0;0;0;0;0;0;86.995;0;0;0;0;0;25.095200000000002;24.409399999999998;91.44;2.0;103.70819999999999
179.40019999999998;45.0;84.00070248;0.0;26.009600000000002;60.198;0;0;105.5878;0;126.619;87.1982;0;0;91.694;49.1744;50.292;39.293800000000005;146.3675;43.9928;55.092600000000004;64.9986;88.49360000000001;113.99520000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;89.9922;0;0;0;0;0;25.1079;21.6408;101.6;3.0;116.4082
165.1;41.0;98.90119967999999;0.0;26.288999999999998;56.895999999999994;0;0;121.48819999999999;0;116.2304;76.91120000000001;0;0;84.9122;44.145199999999996;49.6062;40.1066;134.3279;52.5018;52.019200000000005;70.0024;102.0064;102.0064;0;0;0;0;0;0;0;0;0;0;0;0;0;95.30080000000001;0;0;0;0;0;23.4823;21.843999999999998;101.6;3.0;115.0112
166.39540000000002;62.0;84.49965368;0.0;25.907999999999998;58.089800000000004;0;0;107.4928;0;113.8936;79.2988;0;0;82.49919999999999;45.1866;43.0022;38.5572;134.2263;44.70400000000001;54.3433;66.5988;;99.8982;0;0;0;0;0;0;0;0;0;0;0;0;0;89.68740000000001;0;0;0;0;0;24.066499999999998;24.003;96.52;2.0;111.81080000000001
175.895;45.0;68.80083456;0.0;24.2062;61.0108;0;0;100.1014;0;127.05080000000001;85.09;0;0;92.8878;48.2473;43.9928;35.5092;143.8529;43.0022;58.6359;56.388;87.50300000000001;108.8898;0;0;0;0;0;0;0;0;0;0;0;0;0;80.2894;0;0;0;0;0;24.6507;20.0152;86.36;1.0;102.38740000000001
170.9928;57.0;73.935496;1.0;24.9936;58.4962;0;0;106.9086;0;119.98960000000001;75.1078;0;0;81.8896;45.897800000000004;46.4058;41.3258;141.1097;48.4124;54.91480000000001;54.2036;88.29039999999999;96.0882;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;24.9301;26.822400000000002;;;96.901
164.7952;31.0;60.899261919999994;0.0;23.6982;60.5028;0;0;88.7984;0;123.1138;87.1982;0;0;86.41080000000001;49.326800000000006;41.605199999999996;36.8554;137.5283;39.293800000000005;55.308499999999995;57.0992;74.295;108.71199999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;78.4098;0;0;0;0;0;25.2222;19.7104;86.36;1.0;97.9932
157.70860000000002;58.0;54.29949832;0.0;24.003;58.90260000000001;0;0;92.6084;0;110.998;75.31099999999999;0;0;82.29599999999999;44.323;44.2976;35.864799999999995;128.0541;40.309799999999996;52.9209;48.69180000000001;82.1944;99.00919999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;76.91120000000001;0;0;0;0;0;22.567899999999998;17.729200000000002;91.44;1.0;90.39860000000002
165.2016;41.0;60.50010096;0.0;23.393400000000003;55.1942;0;0;89.0016;0;;76.4032;0;0;75.69200000000001;;39.497;;;40.1066;;57.404;72.009;100.203;0;0;0;0;0;0;0;0;0;0;0;0;0;74.1934;0;0;0;0;0;;;81.28;1.0;102.7938
176.91100000000003;58.0;103.10146160000001;1.0;27.508200000000002;66.19239999999999;0;0;115.3922;0;130.048;81.0006;0;0;87.4014;50.076100000000004;61.0108;43.9928;145.4912;48.69180000000001;59.9059;63.5;105.6894;100.203;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;25.7429;27.559;;;106.9086
170.68800000000002;28.0;90.60046608;0.0;22.8092;57.2008;0;0;115.0874;0;122.5296;79.50200000000001;0;0;81.50860000000002;46.355000000000004;48.4886;39.522400000000005;139.3063;41.808400000000006;52.64150000000001;70.8914;102.8954;106.9086;0;0;0;0;0;0;0;0;0;0;0;0;0;94.5896;0;0;0;0;0;23.2918;21.4122;101.6;3.0;118.8974
161.29;31.0;86.49999439999999;0.0;23.1902;56.1086;0;0;108.7882;0;115.6716;75.7936;0;0;79.50200000000001;42.1132;47.7012;36.5506;132.6769;49.1998;52.2478;71.1962;88.49360000000001;100.6094;0;0;0;0;0;0;0;0;0;0;0;0;0;88.29039999999999;0;0;0;0;0;21.577299999999997;22.987000000000002;96.52;2.0;116.5098
182.70220000000003;39.0;106.89802664;1.0;27.508200000000002;62.306200000000004;0;0;116.5098;0;133.1468;81.407;0;0;89.0016;50.292;59.994800000000005;45.135799999999996;148.25979999999998;48.2092;56.4388;63.3984;108.7882;103.4034;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;25.5778;27.1526;;;110.0074
189.0014;20.0;92.079176;1.0;28.498800000000003;66.0908;0;0;101.8032;0;137.79500000000002;84.0994;0;0;90.7034;52.806599999999996;46.7106;43.7896;157.2006;50.3936;61.5061;62.2046;96.7994;104.2924;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;29.3624;21.3106;;;109.3978
169.69740000000002;46.0;75.9993396;0.0;23.0886;56.489599999999996;0;0;103.6066;0;118.33860000000001;80.1878;0;0;85.6996;45.834300000000006;47.7012;36.7792;136.2964;41.1988;52.768499999999996;65.3034;79.50200000000001;103.9876;0;0;0;0;0;0;0;0;0;0;0;0;0;82.49919999999999;0;0;0;0;0;23.876;23.114;91.44;3.0;110.7948
176.1998;38.0;74.2983696;1.0;24.892000000000003;62.306200000000004;0;0;101.4984;0;127.5588;83.1088;0;0;88.29039999999999;47.2059;48.895;40.2844;141.4526;46.5074;56.40069999999999;56.311800000000005;84.40419999999999;103.6066;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;24.2443;18.415;;;99.2124
178.1048;29.0;67.00007432;1.0;25.7048;62.306200000000004;0;0;88.392;0;128.0668;80.6958;0;0;89.0016;;44.805600000000005;40.4622;142.2019;44.805600000000005;56.045100000000005;54.7116;79.7052;104.902;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;26.543;21.234399999999997;;;94.8944
186.41060000000002;36.0;69.10020528;0.0;24.790399999999998;65.6082;0;0;90.9066;0;137.6934;93.1926;0;0;96.7994;53.263799999999996;46.609;40.3352;154.3304;42.4942;60.35040000000001;56.5912;72.4916;121.793;0;0;0;0;0;0;0;0;0;0;0;0;0;76.60640000000001;0;0;0;0;0;26.7081;20.2184;96.52;1.0;98.1964
170.1038;41.0;63.49834408;0.0;24.6126;59.4106;0;0;89.61120000000001;0;123.9266;81.8896;0;0;83.89620000000001;45.8597;45.110400000000006;35.6616;141.478;40.4114;53.225699999999996;58.4962;77.8002;109.19460000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;78.2066;0;0;0;0;0;23.0378;21.285200000000003;91.44;1.0;102.3112
156.0068;50.0;61.80191;0.0;23.799799999999998;56.311800000000005;0;0;96.901;0;111.2266;72.009;0;0;77.089;40.665400000000005;;34.8742;125.48870000000001;39.1922;50.7111;56.388;79.1972;97.409;0;0;0;0;0;0;0;0;0;0;0;0;0;81.8896;0;0;0;0;0;23.0378;17.348200000000002;96.52;1.0;95.0976
181.78779999999998;49.0;114.305184;1.0;28.194;65.1002;0;0;118.491;0;130.2004;81.78800000000001;0;0;91.694;50.3936;47.0916;44.7802;149.6568;53.1114;58.9661;70.4088;117.1956;105.5878;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;26.7843;24.5872;;;118.59259999999999
161.0106;32.0;82.99826415999999;0.0;24.6126;54.5084;0;0;106.7054;0;116.4844;77.6986;0;0;81.6102;44.5008;46.8122;38.303200000000004;133.0706;46.888400000000004;48.7553;67.79260000000001;92.8878;103.91139999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;86.0044;0;0;0;0;0;22.4282;21.8948;96.52;2.0;115.0112
167.10660000000001;55.0;78.1992608;0.0;26.009600000000002;56.997600000000006;0;0;100.5078;0;117.6528;80.01;0;0;81.50860000000002;44.7548;49.504599999999996;39.243;136.9187;45.288199999999996;54.2798;63.9064;83.21039999999999;104.902;0;0;0;0;0;0;0;0;0;0;0;0;0;89.68740000000001;0;0;0;0;0;24.2443;19.0246;96.52;2.0;104.08919999999999
177.0126;29.0;106.19949496;0.0;27.6098;64.9986;0;0;118.00840000000001;0;123.7234;79.1972;0;0;87.9094;47.840900000000005;;39.8526;145.0848;43.687999999999995;55.4482;74.5998;110.49;107.5944;0;0;0;0;0;0;0;0;0;0;0;0;0;97.79;0;0;0;0;0;24.0919;26.136599999999998;;;123.3932
172.212;39.0;68.40167360000001;0.0;25.5016;58.089800000000004;0;0;93.8022;0;122.7074;80.6958;0;0;81.407;46.0375;45.4914;39.4462;140.2588;43.307;55.2577;59.69;88.69680000000001;98.1964;0;0;0;0;0;0;0;0;0;0;0;0;0;79.2988;0;0;0;0;0;24.9301;20.0914;96.52;1.0;102.489
175.7934;40.0;79.83219199999999;1.0;26.6954;61.1886;0;0;103.20020000000001;0;125.3998;78.4098;0;0;86.2076;47.0916;46.3042;42.6212;143.4973;48.4124;56.0832;58.5978;92.1004;101.8032;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;25.323800000000002;22.9108;;;101.7016
160.1978;36.0;56.59920976;0.0;23.6982;54.3052;0;0;90.7034;0;115.2144;74.9046;0;0;77.089;43.0657;39.293800000000005;33.7566;131.0259;38.989;50.419000000000004;57.8104;87.70620000000001;91.0082;0;0;0;0;0;0;0;0;0;0;0;0;0;76.3016;0;0;0;0;0;22.8854;20.624799999999997;81.28;1.0;96.012
175.00600000000003;53.0;86.20062367999999;1.0;28.0924;62.7126;0;0;107.28960000000001;0;127.7366;81.71180000000001;0;0;82.3976;48.7426;51.0032;43.687999999999995;142.8623;45.694599999999994;57.277;60.4012;91.694;103.20020000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;24.4221;21.488400000000002;;;99.5934
159.512;35.0;82.89847392;0.0;24.790399999999998;56.489599999999996;0;0;114.6048;0;115.6716;74.7014;0;0;84.9884;44.119800000000005;54.2036;38.5572;131.0513;42.79900000000001;50.3555;60.2996;102.997;100.6094;0;0;0;0;0;0;0;0;0;0;0;0;0;99.9998;0;0;0;0;0;22.186899999999998;22.402800000000003;96.52;2.0;113.8936
170.20540000000003;32.0;68.20209312;0.0;23.5966;57.9882;0;0;93.091;0;123.9012;78.3082;0;0;81.50860000000002;44.70400000000001;44.0944;38.8112;138.0363;42.0878;51.8033;61.798199999999994;72.898;104.4956;0;0;0;0;0;0;0;0;0;0;0;0;0;80.7974;0;0;0;0;0;23.507700000000003;21.0058;86.36;1.0;105.99419999999999
177.0888;47.0;68.80083456;0.0;24.790399999999998;61.1886;0;0;98.1964;0;127.3302;83.5914;0;0;87.50300000000001;48.2727;44.5008;41.0464;145.2118;43.4086;57.0611;53.1876;81.0006;113.8936;0;0;0;0;0;0;0;0;0;0;0;0;0;82.49919999999999;0;0;0;0;0;24.9301;16.7132;96.52;3.0;99.9998
183.3118;53.0;68.80083456;1.0;26.4922;63.8048;0;0;91.49080000000001;0;133.0706;86.0044;0;0;93.9038;50.6984;44.70400000000001;38.1508;152.7302;43.6118;58.67400000000001;52.5018;78.2066;114.70639999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;25.844500000000004;20.4724;;;97.0026
186.99480000000003;30.0;86.10083344;1.0;26.390600000000003;62.103;0;0;96.18979999999999;0;134.3406;87.9094;0;0;89.0016;52.4256;49.403;42.214800000000004;150.7236;46.8122;60.4266;61.0108;85.4964;111.4044;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;26.9875;24.7142;;;104.19080000000001
168.5036;30.0;58.740164;0.0;24.003;58.1914;0;0;85.2932;0;122.80900000000001;79.7052;0;0;83.48979999999999;46.5074;40.4876;34.544;139.5984;38.303200000000004;52.832;57.912000000000006;67.41159999999999;106.4006;0;0;0;0;0;0;0;0;0;0;0;0;0;72.4916;0;0;0;0;0;24.3078;18.669;86.36;3.0;99.39020000000001
170.9928;27.0;58.399969999999996;0.0;22.402800000000003;60.0964;0;0;86.106;0;;80.01;0;0;82.1944;;44.70400000000001;;;39.903400000000005;;56.794399999999996;67.8942;103.6066;0;0;0;0;0;0;0;0;0;0;0;0;0;74.803;0;0;0;0;0;;;86.36;1.0;97.0026
187.50279999999998;44.0;81.70099104;0.0;27.9908;64.4906;0;0;99.69500000000001;0;134.97560000000001;91.8972;0;0;93.39580000000001;52.819300000000005;49.6062;40.132000000000005;149.987;42.4942;61.0362;62.7126;79.9084;116.89080000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;84.50580000000001;0;0;0;0;0;25.5016;21.6154;96.52;3.0;111.09960000000001
171.0944;49.0;95.19988896;0.0;25.4;57.7088;0;0;115.5954;0;123.317;80.1116;0;0;83.9978;46.7995;46.99;40.843199999999996;140.10639999999998;45.592999999999996;54.737;69.7992;103.9876;104.19080000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;99.39020000000001;0;0;0;0;0;24.053800000000003;18.8214;101.6;1.0;116.0018
189.61100000000002;50.0;86.0010432;1.0;25.8064;67.48780000000001;0;0;104.08919999999999;0;137.9982;93.599;0;0;91.10979999999999;53.962300000000006;44.3992;43.129200000000004;155.40990000000002;45.212;61.9887;56.794399999999996;94.0054;115.69699999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;27.3558;24.5872;;;99.9998
194.10680000000002;21.0;93.5987092;1.0;28.498800000000003;70.3072;0;0;103.70819999999999;0;140.6398;94.4118;0;0;99.2124;54.813199999999995;51.104800000000004;41.681400000000004;160.909;46.7106;65.1891;65.8114;97.6884;116.3066;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;30.060900000000004;22.6314;;;110.8964
;;;;;;0;0;;0;122.174;;0;0;;46.659800000000004;;37.338;134.5057;;54.5084;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;24.384;17.399;;;
167.4114;41.0;56.10025856;0.0;23.5966;57.404;0;0;85.59800000000001;0;124.00280000000001;78.58760000000001;0;0;82.29599999999999;44.9072;43.891200000000005;36.6776;136.0297;40.1066;52.1081;56.5912;72.7964;102.20960000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;74.39659999999999;0;0;0;0;0;23.495;17.272;86.36;1.0;95.4024
182.3974;36.0;87.77005199999999;1.0;26.1112;67.48780000000001;0;0;102.3112;0;131.59740000000002;80.7974;0;0;87.1982;49.9491;46.3042;42.57040000000001;147.701;49.504599999999996;61.340999999999994;65.6082;89.9922;105.0036;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;28.562299999999997;23.5458;;;110.998
163.9062;58.0;107.60109424;0.0;28.6004;56.997600000000006;0;0;127.0;0;112.97919999999999;73.2028;0;0;78.7908;44.2976;54.61;39.2684;133.4008;45.110400000000006;51.7144;72.1106;119.98960000000001;101.3968;0;0;0;0;0;0;0;0;0;0;0;0;0;106.60379999999999;0;0;0;0;0;21.3106;27.838400000000004;;;118.8974
160.909;33.0;74.09878912;0.0;22.8092;54.7116;0;0;102.489;0;112.06479999999999;74.4982;0;0;78.994;43.167300000000004;47.0916;37.2618;132.334;45.796200000000006;50.165;63.9064;91.59240000000001;98.806;0;0;0;0;0;0;0;0;0;0;0;0;0;86.106;0;0;0;0;0;21.843999999999998;22.682199999999998;96.52;2.0;109.601
175.6918;26.0;97.10043944;0.0;26.009600000000002;59.004200000000004;0;0;114.3;0;122.7328;84.50580000000001;0;0;88.5952;48.590199999999996;52.705;37.6936;145.0848;44.3992;54.4449;72.009;100.5078;105.0036;0;0;0;0;0;0;0;0;0;0;0;0;0;90.5002;0;0;0;0;0;24.460200000000004;26.009600000000002;91.44;5.0;121.41199999999999
159.00400000000002;20.0;57.1979512;0.0;21.9964;54.787800000000004;0;0;89.0016;0;114.37620000000001;72.7964;0;0;74.5998;41.402;40.2082;36.474399999999996;129.6543;41.1988;51.1683;57.5056;76.2;95.60560000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;79.9084;0;0;0;0;0;21.8821;15.417800000000002;86.36;0.0;95.9104
174.9044;56.0;74.19857936000001;0.0;25.5016;58.800999999999995;0;0;100.203;0;127.9144;82.3976;0;0;87.1982;47.9806;46.99;36.576;143.3576;40.6908;55.803799999999995;61.798199999999994;85.6996;108.7882;0;0;0;0;0;0;0;0;0;0;0;0;0;87.9094;0;0;0;0;0;24.5618;21.6408;96.52;2.0;101.7016
178.89220000000003;29.0;72.50214528000001;1.0;27.9908;61.1886;0;0;97.0026;0;129.1844;83.3882;0;0;84.40419999999999;47.612300000000005;45.288199999999996;39.8018;147.2819;43.891200000000005;56.4515;58.5978;83.89620000000001;105.3084;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;25.120600000000003;21.336000000000002;;;97.9932
182.8038;20.0;69.19999552;1.0;26.009600000000002;62.4078;0;0;91.79560000000001;0;133.8834;87.4014;0;0;91.8972;52.6161;50.3936;37.6682;150.2791;44.5008;57.3405;55.1942;78.58760000000001;111.9124;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;27.2669;19.9644;;;96.6978
163.195;36.0;62.10128072;0.0;23.012400000000003;56.007000000000005;0;0;95.504;0;120.8532;77.6986;0;0;80.2894;44.2214;43.6118;34.036;135.48360000000002;40.005;52.997099999999996;58.293;80.1878;102.997;0;0;0;0;0;0;0;0;0;0;0;0;0;82.0928;0;0;0;0;0;24.1427;18.415;91.44;1.0;102.59060000000001
160.401;23.0;51.0291;0.0;23.393400000000003;52.908199999999994;0;0;85.39479999999999;0;115.3922;75.2094;0;0;77.59700000000001;44.2976;39.5986;35.6362;131.4069;39.1922;49.2633;53.6956;71.50099999999999;96.4946;0;0;0;0;0;0;0;0;0;0;0;0;0;68.5038;0;0;0;0;0;22.4536;16.662399999999998;91.44;3.0;91.694
170.00220000000002;54.0;67.49902552;1.0;24.3078;60.8076;0;0;94.31020000000001;0;121.666;80.49260000000001;0;0;82.3976;45.5422;45.288199999999996;41.808400000000006;138.4427;44.805600000000005;56.3245;53.6956;;102.7938;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;24.511000000000003;22.1996;;;100.9904
167.30980000000002;49.0;75.89954936000001;0.0;24.6888;59.4106;0;0;98.5012;0;123.4948;80.7974;0;0;82.49919999999999;45.4914;44.602399999999996;39.5986;136.398;43.307;53.8099;64.38900000000001;83.312;105.5878;0;0;0;0;0;0;0;0;0;0;0;0;0;88.5952;0;0;0;0;0;24.003;18.0848;91.44;1.0;112.4966
175.6918;20.0;56.499419520000004;0.0;23.495;66.4972;0;0;88.1126;0;129.921;87.70620000000001;0;0;86.58860000000001;49.3903;43.0022;40.132000000000005;142.1511;41.605199999999996;59.5884;54.7116;69.2912;110.7948;0;0;0;0;0;0;0;0;0;0;0;0;0;72.2122;0;0;0;0;0;26.822400000000002;19.227800000000002;;;93.49740000000001
175.895;30.0;61.498003360000006;1.0;26.1112;61.899800000000006;0;0;90.7034;0;126.8476;84.81060000000001;0;0;86.58860000000001;48.92040000000001;46.609;40.360600000000005;145.5928;45.592999999999996;58.407300000000006;53.1876;78.105;105.2068;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;25.4127;22.6314;;;92.6084
179.0954;43.0;85.70167248;1.0;26.009600000000002;64.4906;0;0;96.0882;0;129.667;85.6996;0;0;81.2038;50.9524;45.0088;43.4086;144.57680000000002;46.8122;54.1147;56.794399999999996;87.70620000000001;107.7976;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;24.117299999999997;24.257;;;96.18979999999999
166.49699999999999;48.0;76.69787128;0.0;24.3078;59.5884;0;0;105.5878;0;118.99900000000001;80.2894;0;0;82.70240000000001;46.74870000000001;47.9044;38.8874;134.4168;43.4086;54.787800000000004;65.6082;89.0016;103.505;0;0;0;0;0;0;0;0;0;0;0;0;0;85.59800000000001;0;0;0;0;0;24.2189;23.0378;96.52;3.0;109.8042
157.9118;31.0;76.883844;0.0;24.3078;54.787800000000004;0;0;98.9076;0;111.60759999999999;68.0974;0;0;75.5904;41.605199999999996;44.5008;37.719;128.1938;45.694599999999994;49.1744;67.79260000000001;79.4004;95.4024;0;0;0;0;0;0;0;0;0;0;0;0;0;85.1916;0;0;0;0;0;23.0378;21.4122;91.44;2.0;113.8936
186.58839999999998;21.0;109.088876;1.0;28.2956;67.41159999999999;0;0;115.3922;0;136.8044;85.80120000000001;0;0;88.49360000000001;52.4002;46.7106;46.3804;153.2001;54.3052;60.1853;72.39;98.7044;108.20400000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;28.5369;24.942800000000002;;;119.1006
186.69;45.0;110.89870808;1.0;29.3116;68.0974;0;0;113.6904;0;134.9248;86.8934;0;0;97.6884;52.5653;56.1086;43.383199999999995;156.0068;48.9966;61.8363;68.3006;107.5944;112.1918;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;27.4701;26.2636;;;118.2116
174.09160000000003;57.0;92.532768;1.0;27.1018;61.1124;0;0;113.411;0;124.00280000000001;78.5114;0;0;90.5002;48.9966;45.897800000000004;42.214800000000004;143.4973;48.9966;54.7116;59.4106;98.6028;101.3968;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;25.3111;27.7622;;;108.1024
166.5986;48.0;92.40122632;0.0;25.907999999999998;61.0108;0;0;118.3894;0;121.7422;82.0928;0;0;87.0966;47.370999999999995;42.79900000000001;38.455600000000004;137.6934;46.202600000000004;57.1754;67.5894;99.8982;103.505;0;0;0;0;0;0;0;0;0;0;0;0;0;100.30460000000001;0;0;0;0;0;25.285700000000002;23.622000000000003;111.76;1.0;111.506
169.79899999999998;33.0;105.00201208;0.0;28.397199999999998;62.001400000000004;0;0;117.60199999999999;0;119.4054;79.9084;0;0;86.8934;48.0187;48.2092;41.4528;140.4112;46.5074;57.3278;75.8952;102.7938;107.28960000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;98.09479999999999;0;0;0;0;0;24.4348;23.215600000000002;101.6;2.0;120.1928
171.5008;26.0;59.198291919999996;0.0;22.606;57.6072;0;0;87.0966;0;124.6632;82.1944;0;0;84.9884;45.9486;43.5102;39.471599999999995;137.7823;;54.3433;55.2958;70.8914;106.80699999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;75.31099999999999;0;0;0;0;0;24.4221;17.6022;86.36;1.0;97.409
166.5986;43.0;80.99792344;0.0;24.003;57.7088;0;0;101.9048;0;118.2116;75.99680000000001;0;0;79.0956;43.4848;45.212;40.2082;135.26770000000002;46.101;53.36540000000001;69.2912;95.8088;99.9998;0;0;0;0;0;0;0;0;0;0;0;0;0;83.9978;0;0;0;0;0;24.231599999999997;21.0566;96.52;1.0;117.09400000000001
173.60899999999998;21.0;78.39884128;0.0;25.7048;60.4012;0;0;100.203;0;118.0338;80.1878;0;0;82.70240000000001;45.745400000000004;45.796200000000006;39.2684;140.4366;42.79900000000001;52.6542;66.5988;85.6996;105.2068;0;0;0;0;0;0;0;0;0;0;0;0;0;83.0072;0;0;0;0;0;22.732999999999997;22.402800000000003;96.52;3.0;114.50319999999999
174.8028;48.0;80.00002104000001;1.0;26.288999999999998;62.306200000000004;0;0;97.20580000000001;0;;78.6892;0;0;83.7946;;48.4124;;;48.4124;;59.2074;88.69680000000001;101.6;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;;;;103.4034
